URL,Title,Body,Hyperlink
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301239343720109291&lcode=00&page=9&svccode=00,"SK쉴더스, 해킹 사태 탓 외부행사 연기 '대외활동 위축'",SK쉴더스가 올 11월에 진행할 예정이었던 보안 행사 '사이버 시큐리티 미디어데이'를 잠정 연기했다. SK쉴더스의 보안 역량을 대외에 알리는 데 그치지 않고 잠재 고객과 파트너를 만나는 창구로도 활...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301239343720109291&lcode=00&page=9&svccode=00"", ""SK쉴더스, 해킹 사태 탓 외부행사 연기 '대외활동 위축'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301323585560105821&lcode=00&page=10&svccode=00,"삼성전자, 엔비디아 HBM 납품 드디어 공식화 '날갯짓'",삼성전자의 디바이스솔루션(DS)부문이 반등을 넘어 정상궤도에 들어서고 있다. 가장 큰 호재는 엔비디아 공급망 진입이다. 인공지능(AI) 데이터센터 투자 확산으로 삼성전자도 고대역폭 메모리(HBM) ...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301323585560105821&lcode=00&page=10&svccode=00"", ""삼성전자, 엔비디아 HBM 납품 드디어 공식화 '날갯짓'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301547181360102748&lcode=00&page=10&svccode=00,"부담 커지는 KT, 전고객 유심 교체시 비용 '2100억'",KT가 소액결제 해킹 사고 대책으로 전고객 대상 유심 교체 방안 논의에 본격 돌입한다. 그간 피해가 확인된 고객 대상 보상안만 제안해 재무 부담이 크지 않았지만 전고객으로 범위를 확장하면 사안이 달...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301547181360102748&lcode=00&page=10&svccode=00"", ""부담 커지는 KT, 전고객 유심 교체시 비용 '2100억'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301602227960104073&lcode=00&page=10&svccode=00,"[IR Briefing]'공공 AI 선점' 삼성SDS, 행안부·교육청 솔루션 공급",삼성SDS가 공공 부문에서 인공지능(AI) 사업 확대에 속도를 내고 있다. 공공 부문은 AI 분야에서 실질적인 수익 창출이 가능한 시장으로 평가된다.    삼성SDS는 우선 '브리티 코파일럿'을 통...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301602227960104073&lcode=00&page=10&svccode=00"", ""[IR Briefing]'공공 AI 선점' 삼성SDS, 행안부·교육청 솔루션 공급"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301620226200106652&lcode=00&page=10&svccode=00,"[Company Watch]'최대 실적' 대한전선, 넥스트 스텝 '동남아·아프리카...",대한전선이 3분기 역대 최대 실적을 달성하며 글로벌 전력 인프라 시장에서 입지를 굳히고 있다. 해저케이블을 비롯한 고부가 전력망 수요 증가가 실적을 견인했고 사상 최대 수주잔고를 기반으로 성장세를 ...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301620226200106652&lcode=00&page=10&svccode=00"", ""[Company Watch]'최대 실적' 대한전선, 넥스트 스텝 '동남아·아프리카..."")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301640304600105674&lcode=00&page=10&svccode=00,"[IR Briefing]LG디스플레이, 정철동 공언 '연간 흑자 가시화'",LG디스플레이가 2분기 적자를 딛고 3분기 흑자를 냈다. 누적 영업이익이 3485억원으로 연간 턴어라운드를 목전에 뒀다. 2023년 말 부임한 정철동 사장이 초반부터 강조해온 목표인 만큼 안팎의 기...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301640304600105674&lcode=00&page=10&svccode=00"", ""[IR Briefing]LG디스플레이, 정철동 공언 '연간 흑자 가시화'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301746563960109511&lcode=00&page=10&svccode=00,"[i-point]이브이첨단소재, ""유증 자금 에스크로 관리""",이브이첨단소재는 30일 임시주주총회 이후 주주간담회를 열어 유상증자 자금 집행 계획과 베트남 제2공장 증설 계획을 발표했다고 30일 밝혔다.    이번 간담회에서는 △2025년 영업실적과 2026년...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301746563960109511&lcode=00&page=10&svccode=00"", ""[i-point]이브이첨단소재, """"유증 자금 에스크로 관리"""""")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301743464240108229&lcode=00&page=10&svccode=00,"[Company Watch]LG이노텍, 글로벌 생산거점 확장 속 실적 반등","LG이노텍이 어려운 경영환경을 마주한 가운데 반등에 성공했다. 애플 신제품 출시에 따른 계절적 성수기 진입, 반도체 기판 사업 호조 등이 맞물린 결과다.    LG이노텍이 실행 중인 글로벌 생산거점...","=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301743464240108229&lcode=00&page=10&svccode=00"", ""[Company Watch]LG이노텍, 글로벌 생산거점 확장 속 실적 반등"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301745154720109666&lcode=00&page=10&svccode=00,"안랩, 1년 만에 자사주 매입 재개 '주가 방어 포석'",안랩이 작년에 이어 올해 자기주식 매입 계획을 발표했다. 작년 한 해에만 160억원을 들여 자기주식을 사들인 가운데 추가 매입을 알렸다.    배경에는 주가 부진이 있다. 안랩은 올해 4월 창업주인...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301745154720109666&lcode=00&page=10&svccode=00"", ""안랩, 1년 만에 자사주 매입 재개 '주가 방어 포석'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510302203386880105376&lcode=00&page=10&svccode=00,"""좋은 날 아닌가요"" 이재용, 미국 관세 타결에 '미소'","이재용 삼성전자 회장이 젠슨 황 엔비디아 CEO, 정의선 현대차그룹 회장과의 치맥 회동 이후 미국 관세 타결에 대한 소회를 밝혔다. 한 마디로 '좋은 날'이라고 표현했다.    30일 서울 삼성동 ...","=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510302203386880105376&lcode=00&page=10&svccode=00"", """"""좋은 날 아닌가요"""" 이재용, 미국 관세 타결에 '미소'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510281526157680103259&lcode=00&page=10&svccode=00,"[그룹의 변신 Before&After]미래사업 육성, 신성장 동력 '벤처투자'",허태수 GS그룹 회장 체제 출범 후 가장 큰 변화는 미래사업 육성이다. 2020년 취임한 허 회장은 2022년 국내 첫 지주회사 기업주도형벤처캐피털(CVC)를 설립한 뒤 적극적으로 스타트업 발굴 및...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510281526157680103259&lcode=00&page=10&svccode=00"", ""[그룹의 변신 Before&After]미래사업 육성, 신성장 동력 '벤처투자'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510271443209640107189&lcode=00&page=11&svccode=00,[그룹의 변신 Before&After]‘정중동’ 행보 끝내고 신사업 노크하는 허태...,GS그룹은 느리지만 일관된 방향성과 꾸준함으로 변화를 추구하고 있다. 과거 에너지·유통·건설 등 그룹의 3대 핵심 사업에 집중하며 그외 사업군에 대한 투자는 인색했다. 그러나 최근에는 요기요와 휴젤...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510271443209640107189&lcode=00&page=11&svccode=00"", ""[그룹의 변신 Before&After]‘정중동’ 행보 끝내고 신사업 노크하는 허태..."")"
